# ID    ra_sdss       dec_sdss      
  59179 257.5853      30.984927     
  59180 200.20011     60.329562     
  59181 227.46119     27.841198     
  59182 228.75319     15.025704     
  59183 191.11787     59.274192     
  59184 234.18968     1.8620178     
  59185 126.9443      22.799561     
  59186 251.14211     19.551995     
  59187 183.19266     49.428772     
  59188 166.60875     34.021287     
  59189 216.79355     40.377935     
  59190 131.17932     45.808708     
  59191 225.71331     14.730332     
  59192 165.65688     5.867511      
  59193 208.9383      66.70726      
  59194 349.27844     5.1903969     
  59195 205.69143     9.446909      
  59196 210.85762     44.503951     
  59197 257.48341     57.540412     
  59198 45.203906     0.91132877    
  59199 152.22266     6.4081523     
  59200 199.98187     33.314791     
  59201 160.38658     -0.84929597   
  59202 135.04641     22.514459     
  59203 134.39175     19.696387     
  59204 222.19817     44.634903     
  59205 141.82708     30.760831     
  59206 179.61889     37.580609     
  59207 182.97722     52.854996     
  59208 205.72543     27.552756     
  59209 156.96799     42.170443     
  59210 187.56468     3.0485274     
  59211 188.6065      22.766661     
  59212 211.1738      31.1172       
  59213 147.982       22.163207     
  59214 144.7357      9.96985       
  59215 174.15992     42.764722     
  59216 10.307309     -9.8754607    
  59217 125.68605     23.355585     
  59218 191.27055     50.746175     
  59219 205.89562     21.26517      
  59220 134.58524     16.149451     
  59221 14.404484     15.744377     
  59222 247.55187     16.508106     
  59223 150.90184     22.674576     
  59224 204.44649     43.234523     
  59225 153.38164     55.293877     
  59226 163.84063     34.484574     
  59227 173.06944     -0.11445075   
  59228 129.5709      20.468052     
  59229 231.14193     49.18949      
  59230 254.41469     34.191357     
  59231 181.18065     17.256237     
  59232 172.87415     12.730247     
  59233 133.25884     18.549884     
  59234 176.52217     2.4106561     
  59235 225.35655     11.232403     
  59236 157.99514     25.653881     
  59237 236.23352     57.068698     
  59238 195.26318     35.376806     
  59239 232.7093      14.183789     
  59240 7.3550882     -1.3332082    
  59241 143.50818     34.483475     
  59242 124.09299     37.320118     
  59243 160.41205     41.900755     
  59244 176.23247     -0.36184647   
  59245 202.43169     31.893542     
  59246 133.71114     14.015683     
  59247 217.03373     46.700937     
  59248 216.41965     26.033653     
  59249 233.61945     25.675955     
  59250 194.36317     50.479248     
  59251 189.10603     49.42157      
  59252 165.27783     22.167142     
  59253 239.20937     8.042805      
  59254 213.84335     13.899822     
  59255 235.73956     3.1148053     
  59256 157.83548     7.8194955     
  59257 121.79882     19.744348     
  59258 263.12268     56.803162     
  59259 197.18857     10.503433     
  59260 123.92722     6.5897208     
  59261 174.66714     30.768823     
  59262 166.72692     6.2036239     
  59263 235.81844     54.090571     
  59264 159.85852     20.58532      
  59265 133.06057     34.123689     
  59266 136.98997     42.30657      
  59267 132.51606     12.674297     
  59268 134.00105     60.293005     
  59269 208.05481     5.8065816     
  59270 231.54291     15.894668     
  59271 243.66579     19.405687     
  59272 348.20433     -0.42454131   
  59273 224.11524     1.2593456     
  59274 188.14188     9.4709163     
  59275 156.44778     14.640819     
  59276 188.1892      35.65064      
  59277 227.9904      31.328411     
  59278 204.11747     -0.55762436   
  59279 223.91322     36.734921     
  59280 127.46452     60.000538     
  59281 254.84462     31.532811     
  59282 238.37596     22.502839     
  59283 153.68288     14.940925     
  59284 221.14085     13.718727     
  59285 154.37614     21.19664      
  59286 221.79548     10.600817     
  59287 236.53869     36.855155     
  59288 125.54513     7.7287396     
  59289 150.01345     22.321913     
  59290 219.84039     41.823204     
  59291 201.16137     29.170024     
  59292 218.41697     47.684872     
  59293 213.78375     48.075998     
  59294 207.44895     4.8677953     
  59295 215.1153      8.7361017     
  59296 134.35761     21.51157      
  59297 143.54573     18.111651     
  59298 195.71067     54.865853     
  59299 169.71881     4.8981905     
  59300 233.87448     23.964146     
  59301 161.64874     1.8679403     
  59302 213.64385     29.57452      
  59303 139.0562      30.686151     
  59304 202.46135     -3.5215905    
  59305 169.10405     1.7528805     
  59306 206.9671      41.050333     
  59307 169.0806      47.234717     
  59308 196.28136     22.612269     
  59309 248.76688     44.019334     
  59310 157.08947     27.99752      
  59311 168.1714      60.315648     
  59312 131.14492     11.696065     
  59313 225.04484     32.093419     
  59314 239.32753     9.201584      
  59315 141.75917     36.628143     
  59316 219.56995     19.332104     
  59317 8.9820662     8.1149752     
  59318 179.49052     26.223694     
  59319 183.89661     43.483209     
  59320 244.72803     27.054781     
  59321 146.84921     18.272676     
  59322 247.67486     30.600755     
  59323 59.038561     -5.1320506    
  59324 206.15989     5.6198523     
  59325 34.19812      -1.228192     
  59326 222.25901     47.36059      
  59327 150.02823     3.7678426     
  59328 128.15599     36.937206     
  59329 9.0223717     14.040569     
  59330 15.356102     0.0076614634  
  59331 166.68446     11.923175     
  59332 151.09256     28.493547     
  59333 163.49789     44.125762     
  59334 218.53718     20.08959      
  59335 219.31303     54.878852     
  59336 213.9656      48.893472     
  59337 189.38998     13.318479     
  59338 192.53679     37.455845     
  59339 194.11427     21.521489     
  59340 185.13222     9.8145746     
  59341 174.46429     18.867743     
  59342 5.1347953     -10.570698    
  59343 177.90876     56.22553      
  59344 216.94775     16.868378     
  59345 340.49768     14.348655     
  59346 131.28975     22.344916     
  59347 226.83277     29.565472     
  59348 230.16653     51.843958     
  59349 156.17753     52.065574     
  59350 129.85256     57.875015     
  59351 247.9983      24.627852     
  59352 175.87901     64.546827     
  59353 194.91479     14.123538     
  59354 217.05553     25.516404     
  59355 181.34017     42.52117      
  59356 162.80535     33.73779      
  59357 197.69489     27.279107     
  59358 127.65299     12.670533     
  59359 5.796092499   0.58819633    
  59360 141.49972     60.446815     
  59361 177.57585     19.450054     
  59362 192.04567     15.469365     
  59363 150.98387     39.085466     
  59364 174.01386     20.706733     
  59365 218.28494     23.4419       
  59366 175.69916     21.952667     
  59367 203.42493     29.458672     
  59368 253.0512      33.434149     
  59369 177.77255     44.885943     
  59370 149.93399     30.937823     
  59371 235.04108     8.1390695     
  59372 176.07408     10.729469     
  59373 124.22104     30.366476     
  59374 204.4723      20.778955     
  59375 168.32389     55.067193     
  59376 25.27447      -10.163358    
  59377 150.23214     31.667017     
  59378 219.58602     41.946365     
  59379 323.18867     12.215802     
  59380 196.88809     53.13281      
  59381 219.30979     25.187483     
  59382 149.81193     6.9491248     
  59383 203.68        4.4014749     
  59384 217.41974     3.3571938     
  59385 164.86503     42.955403     
  59386 252.36344     38.156676     
  59387 158.81423     14.584385     
  59388 251.53265     40.788614     
  59389 156.50676     22.089087     
  59390 179.59279     14.529644     
  59391 206.07476     35.758339     
  59392 202.0382      13.842931     
  59393 195.01725     18.142356     
  59394 204.26444     39.549856     
  59395 180.87248     6.6298389     
  59396 165.6217      11.944187     
  59397 185.01511     36.031523     
  59398 344.54174     -1.254503     
  59399 173.77154     29.294908     
  59400 220.38331     60.31452      
  59401 171.01771     0.21357439    
  59402 194.18542     -3.2461958    
  59403 153.31616     2.9684552     
  59404 221.08137     23.455316     
  59405 260.82687     27.933806     
  59406 164.1856      33.039196     
  59407 221.92527     63.138501     
  59408 188.71674     11.955884     
  59409 116.03506     37.978116     
  59410 173.01451     30.596433     
  59411 167.59571     31.069503     
  59412 250.23426     36.568037     
  59413 189.63843     3.7393453     
  59414 132.71658     8.5073992     
  59415 166.4051      63.313236     
  59416 217.8554      57.57437      
  59417 145.99682     5.4793528     
  59418 210.99177     34.325593     
  59419 206.07793     3.7803574     
  59420 189.99405     49.094498     
  59421 193.40653     47.277607     
  59422 171.76468     61.39707      
  59423 245.06277     49.408718     
  59424 161.67528     2.5254017     
  59425 145.86975     52.803211     
  59426 212.30995     16.516281     
  59427 172.51295     65.941434     
  59428 158.49529     13.402534     
  59429 71.997987     -4.5423135    
  59430 176.05742     38.988382     
  59431 181.41792     38.776914     
  59432 192.39686     31.565358     
  59433 225.28947     52.94192      
  59434 172.10354     47.509697     
  59435 146.33844     12.820284     
  59436 154.71301     16.566293     
  59437 160.88701     1.0191099     
  59438 240.75254     6.7573448     
  59439 203.09764     -2.1068268    
  59440 209.70688     56.30769      
  59441 230.37639     27.73892      
  59442 166.57605     12.022768     
  59443 221.54956     24.070137     
  59444 126.45528     17.563485     
  59445 161.33537     19.144708     
  59446 142.11785     31.197996     
  59447 122.30198     7.7920843     
  59448 183.7403      1.3852247     
  59449 234.02109     26.158174     
  59450 219.91417     22.133403     
  59451 119.72341     11.32893      
  59452 338.88814     -9.5230833    
  59453 175.27786     25.769966     
  59454 179.48417     29.645329     
  59455 165.95912     14.398708     
  59456 151.45961     21.585565     
  59457 226.64982     22.374195     
  59458 178.05881     15.359958     
  59459 203.17159     30.018503     
  59460 148.08901     8.053883      
  59461 184.53989     43.966829     
  59462 171.80496     10.822416     
  59463 234.45182     1.9778625     
  59464 216.61227     25.126092     
  59465 142.84941     5.229231      
  59466 36.871598     4.1605151     
  59467 184.41856     65.780718     
  59468 230.81798     -0.69733814   
  59469 240.62057     13.67797      
  59470 128.57664     41.784533     
  59471 141.17798     42.470319     
  59472 186.68157     50.84017      
  59473 329.18469     -8.5914734    
  59474 229.99729     -2.3066557    
  59475 203.27001     8.3616879     
  59476 117.82186     39.239365     
  59477 198.6391      23.153815     
  59478 130.97992     55.067668     
  59479 240.64537     16.011439     
  59480 211.57792     17.959873     
  59481 176.49923     46.806906     
  59482 9.1087744     -9.0039621    
